        2646
           1           1           1           0   5.4674597      0.10000000    
           2           1           1           0   4.9835353      0.10000000    
           3           1           1           0   19.589102      0.10000000    
           4           1           1           0   23.072491      0.10000000    
           5           1           1           0   29.668121      0.10000000    
           6           1           1           0   8.5306587      0.10000000    
           7           1           1           0   6.8498139      0.10000000    
           8           1           1           0   12.332108      0.10000000    
           9           1           1           0   6.9205532      0.10000000    
          10           1           1           0   6.8878684      0.10000000    
          11           1           1           0   27.189123      0.10000000    
          12           1           1           0   7.7141066      0.10000000    
          13           1           1           0   4.8703566      0.10000000    
          14           1           1           0   6.0406709      0.10000000    
          15           1           1           0   15.483757      0.10000000    
          16           1           1           0   5.2730904      0.10000000    
          17           1           1           0   13.404186      0.10000000    
          18           1           1           0   2.2761850      0.10000000    
          19           1           1           0   5.2328620      0.10000000    
          20           1           1           0   4.5245619      0.10000000    
          21           1           1           0   3.3633070      0.10000000    
          22           1           1           0   7.4251461      0.10000000    
          23           1           1           0   4.7159152      0.10000000    
          24           1           1           0   9.5171909      0.10000000    
          25           1           1           0   4.8917575      0.10000000    
          26           1           1           0   4.6639986      0.10000000    
          27           1           1           0   5.7372274      0.10000000    
          28           1           1           0   2.2487235      0.10000000    
          29           1           1           0   7.0133762      0.10000000    
          30           1           1           0   15.349962      0.10000000    
          31           1           1           0   5.3752804      0.10000000    
          32           1           1           0   7.0767941      0.10000000    
          33           1           1           0   4.0715342      0.10000000    
          34           1           1           0   2.0561688      0.10000000    
          35           1           1           0   4.3239117      0.10000000    
          36           1           1           0   37.847557      0.10000000    
          37           1           1           0   10.521074      0.10000000    
          38           1           1           0   6.3942142      0.10000000    
          39           1           1           0   13.205424      0.10000000    
          40           1           1           0   18.867298      0.10000000    
          41           1           1           0   12.726769      0.10000000    
          42           1           1           0   11.930967      0.10000000    
          43           1           1           0   8.1831779      0.10000000    
          44           1           1           0   52.078041      0.10000000    
          45           1           1           0   5.8761821      0.10000000    
          46           1           1           0   6.1694970      0.10000000    
          47           1           1           0   17.277342      0.10000000    
          48           1           1           0   11.572877      0.10000000    
          49           1           1           0   2.8829200      0.10000000    
          50           1           1           0   8.1480656      0.10000000    
          51           1           1           0   7.8644938      0.10000000    
          52           1           1           0   20.580885      0.10000000    
          53           1           1           0   10.437701      0.10000000    
          54           1           1           0   9.8727589      0.10000000    
          55           1           1           0   10.150878      0.10000000    
          56           1           1           0   10.701057      0.10000000    
          57           1           1           0   4.4699569      0.10000000    
          58           1           1           0   4.3002830      0.10000000    
          59           1           1           0   16.891527      0.10000000    
          60           1           1           0   7.5607018      0.10000000    
          61           1           1           0   6.1239934      0.10000000    
          62           1           1           0   26.113401      0.10000000    
          63           1           1           0   7.9015398      0.10000000    
          64           1           1           0   20.728992      0.10000000    
          65           1           1           0   5.6371403      0.10000000    
          66           1           1           0   20.904533      0.10000000    
          67           1           1           0   16.882980      0.10000000    
          68           1           1           0   2.3707607      0.10000000    
          69           1           1           0   10.992804      0.10000000    
          70           1           1           0   7.2076240      0.10000000    
          71           1           1           0   5.3694992      0.10000000    
          72           1           1           0   11.215833      0.10000000    
          73           1           1           0   6.5229139      0.10000000    
          74           1           1           0   6.6034670      0.10000000    
          75           1           1           0   48.064819      0.10000000    
          76           1           1           0   5.1551247      0.10000000    
          77           1           1           0   3.1813560      0.10000000    
          78           1           1           0   13.938128      0.10000000    
          79           1           1           0   35.634243      0.10000000    
          80           1           1           0   5.3652029      0.10000000    
          81           1           1           0   7.4930000      0.10000000    
          82           1           1           0   32.081551      0.10000000    
          83           1           1           0   9.4924498      0.10000000    
          84           1           1           0   8.2395411      0.10000000    
          85           1           1           0   10.837505      0.10000000    
          86           1           1           0   24.310680      0.10000000    
          87           1           1           0   5.1553230      0.10000000    
          88           1           1           0   6.9778199      0.10000000    
          89           1           1           0   6.1055570      0.10000000    
          90           1           1           0   6.6576972      0.10000000    
          91           1           1           0   7.0806584      0.10000000    
          92           1           1           0   4.4382887      0.10000000    
          93           1           1           0   7.2002707      0.10000000    
          94           1           1           0   11.532350      0.10000000    
          95           1           1           0   10.392241      0.10000000    
          96           1           1           0   4.3498912      0.10000000    
          97           1           1           0   13.508906      0.10000000    
          98           1           1           0   40.355503      0.10000000    
          99           1           1           0   6.1337152      0.10000000    
         100           1           1           0   5.1874590      0.10000000    
         101           1           1           0   5.5471530      0.10000000    
         102           1           1           0   12.666854      0.10000000    
         103           1           1           0   9.1784306      0.10000000    
         104           1           1           0   22.105730      0.10000000    
         105           1           1           0   5.2776308      0.10000000    
         106           1           1           0   24.428171      0.10000000    
         107           1           1           0   2.4933660      0.10000000    
         108           1           1           0   5.6664534      0.10000000    
         109           1           1           0   5.1248684      0.10000000    
         110           1           1           0   8.8808308      0.10000000    
         111           1           1           0   5.7323813      0.10000000    
         112           1           1           0   5.1241188      0.10000000    
         113           1           1           0   18.901253      0.10000000    
         114           1           1           0   23.982553      0.10000000    
         115           1           1           0   1.7452374      0.10000000    
         116           1           1           0   10.329613      0.10000000    
         117           1           1           0   10.836548      0.10000000    
         118           1           1           0   13.218897      0.10000000    
         119           1           1           0   13.673149      0.10000000    
         120           1           1           0   5.0227723      0.10000000    
         121           1           1           0   7.4665380      0.10000000    
         122           1           1           0   4.6265430      0.10000000    
         123           1           1           0   13.610401      0.10000000    
         124           1           1           0   2.9588227      0.10000000    
         125           1           1           0   46.925720      0.10000000    
         126           1           1           0   19.200901      0.10000000    
         127           1           1           0   26.399569      0.10000000    
         128           2           1           0   24.779013      0.10000000    
         129           2           1           0   12.269758      0.10000000    
         130           2           1           0   2.6048992      0.10000000    
         131           2           1           0   30.529139      0.10000000    
         132           2           1           0   10.192267      0.10000000    
         133           2           1           0   5.1958232      0.10000000    
         134           2           1           0   2.7859557      0.10000000    
         135           2           1           0   6.3697371      0.10000000    
         136           2           1           0   5.6755404      0.10000000    
         137           2           1           0   5.1545639      0.10000000    
         138           2           1           0   7.4170089      0.10000000    
         139           2           1           0   3.9592333      0.10000000    
         140           2           1           0   8.2896032      0.10000000    
         141           2           1           0   21.066338      0.10000000    
         142           2           1           0   23.243307      0.10000000    
         143           2           1           0   1.8149284      0.10000000    
         144           2           1           0   23.593952      0.10000000    
         145           2           1           0   3.9290249      0.10000000    
         146           2           1           0   8.6331158      0.10000000    
         147           2           1           0   25.539452      0.10000000    
         148           2           1           0   14.228069      0.10000000    
         149           2           1           0   11.578609      0.10000000    
         150           2           1           0   17.032099      0.10000000    
         151           2           1           0   5.0861411      0.10000000    
         152           2           1           0   20.343409      0.10000000    
         153           2           1           0   16.004673      0.10000000    
         154           2           1           0   4.5513854      0.10000000    
         155           2           1           0   4.3989353      0.10000000    
         156           2           1           0   24.539522      0.10000000    
         157           2           1           0   3.8988209      0.10000000    
         158           2           1           0   12.569895      0.10000000    
         159           2           1           0   22.843582      0.10000000    
         160           2           1           0   22.629770      0.10000000    
         161           2           1           0   8.7078400      0.10000000    
         162           2           1           0   5.2168970      0.10000000    
         163           2           1           0   4.5159068      0.10000000    
         164           2           1           0   3.9823730      0.10000000    
         165           2           1           0   10.237048      0.10000000    
         166           2           1           0   3.6042900      0.10000000    
         167           2           1           0   11.509325      0.10000000    
         168           2           1           0   2.3736191      0.10000000    
         169           2           1           0   7.2223711      0.10000000    
         170           2           1           0   5.3396959      0.10000000    
         171           2           1           0   14.461988      0.10000000    
         172           2           1           0   12.647222      0.10000000    
         173           2           1           0   7.8918591      0.10000000    
         174           2           1           0   10.309216      0.10000000    
         175           2           1           0   11.523830      0.10000000    
         176           2           1           0   9.2641783      0.10000000    
         177           2           1           0   9.7020445      0.10000000    
         178           2           1           0   7.2651777      0.10000000    
         179           2           1           0   4.8399282      0.10000000    
         180           2           1           0   6.3140168      0.10000000    
         181           2           1           0   4.0798640      0.10000000    
         182           2           1           0   5.2178583      0.10000000    
         183           2           1           0   9.6605206      0.10000000    
         184           2           1           0   13.040064      0.10000000    
         185           2           1           0   5.2418532      0.10000000    
         186           2           1           0   5.8611751      0.10000000    
         187           2           1           0   10.488743      0.10000000    
         188           2           1           0   8.5666332      0.10000000    
         189           2           1           0   2.4082191      0.10000000    
         190           2           1           0   4.3751450      0.10000000    
         191           2           1           0   35.421741      0.10000000    
         192           2           1           0   10.518690      0.10000000    
         193           2           1           0   5.3528600      0.10000000    
         194           2           1           0   8.4694805      0.10000000    
         195           2           1           0   11.061980      0.10000000    
         196           2           1           0   9.0775690      0.10000000    
         197           2           1           0   7.9706278      0.10000000    
         198           2           1           0   7.4660358      0.10000000    
         199           2           1           0   4.1797109      0.10000000    
         200           2           1           0   12.974112      0.10000000    
         201           2           1           0   14.528869      0.10000000    
         202           2           1           0   15.712926      0.10000000    
         203           2           1           0   15.119121      0.10000000    
         204           2           1           0   12.221328      0.10000000    
         205           2           1           0   4.2309608      0.10000000    
         206           2           1           0   5.6460061      0.10000000    
         207           2           1           0   10.587628      0.10000000    
         208           2           1           0   4.8715601      0.10000000    
         209           2           1           0   7.7661042      0.10000000    
         210           2           1           0   20.295773      0.10000000    
         211           2           1           0   3.9731131      0.10000000    
         212           2           1           0   5.5227251      0.10000000    
         213           2           1           0   5.1725879      0.10000000    
         214           2           1           0   16.609949      0.10000000    
         215           2           1           0   12.420936      0.10000000    
         216           2           1           0   7.5695925      0.10000000    
         217           2           1           0   6.5449300      0.10000000    
         218           2           1           0   5.3266072      0.10000000    
         219           2           1           0   11.848228      0.10000000    
         220           2           1           0   11.605762      0.10000000    
         221           2           1           0   19.653252      0.10000000    
         222           2           1           0   7.6873012      0.10000000    
         223           2           1           0   12.827077      0.10000000    
         224           2           1           0   12.673170      0.10000000    
         225           2           1           0   19.132610      0.10000000    
         226           2           1           0   21.642675      0.10000000    
         227           2           1           0   38.830074      0.10000000    
         228           2           1           0   18.248066      0.10000000    
         229           2           1           0   5.4890728      0.10000000    
         230           2           1           0   14.393517      0.10000000    
         231           2           1           0   18.885750      0.10000000    
         232           2           1           0   5.1433496      0.10000000    
         233           2           1           0   6.4830942      0.10000000    
         234           2           1           0   25.881088      0.10000000    
         235           2           1           0   5.2357941      0.10000000    
         236           2           1           0   17.765327      0.10000000    
         237           2           1           0   9.1000366      0.10000000    
         238           2           1           0   11.187857      0.10000000    
         239           2           1           0   19.320051      0.10000000    
         240           2           1           0   13.645270      0.10000000    
         241           2           1           0   4.6077900      0.10000000    
         242           2           1           0   3.0007050      0.10000000    
         243           2           1           0   34.453468      0.10000000    
         244           2           1           0   15.700978      0.10000000    
         245           2           1           0   12.123233      0.10000000    
         246           2           1           0   15.963900      0.10000000    
         247           2           1           0   6.8172469      0.10000000    
         248           2           1           0   4.2250214      0.10000000    
         249           2           1           0   16.864414      0.10000000    
         250           2           1           0   17.368240      0.10000000    
         251           2           1           0   19.785702      0.10000000    
         252           2           1           0   24.332178      0.10000000    
         253           2           1           0   9.0978346      0.10000000    
         254           2           1           0   14.164800      0.10000000    
         255           2           1           0   7.9538670      0.10000000    
         256           2           1           0   14.102024      0.10000000    
         257           2           1           0   4.3706255      0.10000000    
         258           2           1           0   21.190702      0.10000000    
         259           2           1           0   44.544403      0.10000000    
         260           2           1           0   9.5418587      0.10000000    
         261           2           1           0   43.081642      0.10000000    
         262           2           1           0   42.813305      0.10000000    
         263           2           1           0   6.2250051      0.10000000    
         264           2           1           0   23.424725      0.10000000    
         265           2           1           0   8.9443207      0.10000000    
         266           2           1           0   13.566250      0.10000000    
         267           2           1           0   6.8344212      0.10000000    
         268           2           1           0   5.3472033      0.10000000    
         269           2           1           0   4.5068436      0.10000000    
         270           2           1           0   2.6690719      0.10000000    
         271           2           1           0   12.985983      0.10000000    
         272           2           1           0   8.1723433      0.10000000    
         273           2           1           0   17.996307      0.10000000    
         274           2           1           0   17.848631      0.10000000    
         275           2           1           0   5.9216175      0.10000000    
         276           2           1           0   16.676374      0.10000000    
         277           2           1           0   5.0089183      0.10000000    
         278           2           1           0   11.212234      0.10000000    
         279           2           1           0   5.7337952      0.10000000    
         280           2           1           0   5.1200829      0.10000000    
         281           2           1           0   25.610336      0.10000000    
         282           2           1           0   4.9216714      0.10000000    
         283           2           1           0   4.9121137      0.10000000    
         284           2           1           0   13.636337      0.10000000    
         285           2           1           0   18.709612      0.10000000    
         286           2           1           0   9.9337273      0.10000000    
         287           2           1           0   4.2500539      0.10000000    
         288           2           1           0   11.574397      0.10000000    
         289           2           1           0   12.503372      0.10000000    
         290           2           1           0   12.311514      0.10000000    
         291           2           1           0   11.774561      0.10000000    
         292           2           1           0   4.4455156      0.10000000    
         293           2           1           0   15.153496      0.10000000    
         294           2           1           0   5.4250612      0.10000000    
         295           2           1           0   9.3534565      0.10000000    
         296           2           1           0   3.7817411      0.10000000    
         297           2           1           0   3.6132717      0.10000000    
         298           2           1           0   5.4664440      0.10000000    
         299           2           1           0   4.0658770      0.10000000    
         300           2           1           0   10.461525      0.10000000    
         301           2           1           0   15.028351      0.10000000    
         302           2           1           0   4.6533585      0.10000000    
         303           2           1           0   4.7597957      0.10000000    
         304           2           1           0   11.291025      0.10000000    
         305           2           1           0   6.0550442      0.10000000    
         306           2           1           0   3.4399979      0.10000000    
