           1  9.96558219E-02
           1  -2.4031107    
           1   1.3366462    
           1  0.20135058    
           1 -0.29200387    
           1  0.25037560    
           1 -0.28055501    
           1  0.36111864    
           1  0.37465754    
           1  0.18899225    
           1  0.38107958    
           0   0.0000000    
           1  0.52498430    
           1 -0.22809049    
           1  0.37610570    
           1  0.37124315    
           1  0.23138039    
           1  8.36239606E-02
           1  0.12297215    
           1  0.61146569    
           1  -1.4608626    
           1  8.00748169E-02
           1 -0.28436044    
           1  0.21983437    
           1  0.31323549    
           1  0.37694871    
           1 -0.74710733    
           1  0.42382312    
           1 -3.81355360E-02
           1  -1.1008180    
           1  0.51455992    
           1  0.85964805    
           1  0.37285966    
           1  -2.1254752    
           1   1.3215410    
           1   1.2573746    
           1   1.2830218    
           1  0.22297122    
           1  0.30069995    
           1  0.44801465    
           1  -1.2579985    
           1 -0.26970300    
           1  0.12754981    
           1 -0.66419709    
           1  -2.2442000    
           1  0.13487908    
           1  -1.7594048    
           1  0.55215049    
           1  0.31013352    
           1  0.20572783    
           1 -0.13052617    
           0   0.0000000    
           1  0.51328343    
           1  0.15495077    
           1  0.11893810    
           1 -0.50589854    
           1 -0.37383893    
           1  -1.6795021    
           1  0.27989700    
           1 -0.25597155    
           1 -3.69477924E-03
           1  0.39727268    
           1   1.1633750    
           1  0.70873165    
           1   1.0716611    
           1 -0.55832404    
           1  0.94689816    
           1  0.11524357    
           1 -6.85399249E-02
           1  5.92795536E-02
           1  0.78990620    
           1  -1.6681955    
           1  0.32360697    
           1  0.19595829    
           1  5.49588799E-02
           1  0.20860921    
           1  -1.1240757    
           1  4.41473946E-02
           1  0.28646466    
           1  -2.0671985    
           1  0.17994481    
           0   0.0000000    
           1   1.5205554    
           1   1.5941942    
           1  -1.2336550    
           1  0.23607208    
           1 -7.10146362E-03
           1  0.43782482    
           1  0.27374274    
           0   0.0000000    
           1  -1.4693321    
           1  0.52090770    
           1  0.17180189    
           1  3.78758460E-02
           1 -0.59641784    
           1 -0.23200662    
           1  4.71129045E-02
           0   0.0000000    
           1 -0.21879958    
           1 -8.64300430E-02
           1 -0.19431342    
           1   1.4973940    
           1  4.12171371E-02
           1  0.32733724    
           1  0.33054167    
           1  0.11348653    
           1 -2.05513015E-02
           1  1.61717013E-02
           1 -0.25525501    
           1  5.87154068E-02
           1 -0.11542496    
           1  0.87203753    
           1  9.65590775E-02
           1 -8.04079976E-03
           1  0.42544740    
           1   1.1219245    
           1  6.56303316E-02
           1  5.76746985E-02
           1 -7.28527084E-04
           1  8.57920945E-02
           1 -0.90376657    
           1  0.76876378    
           1 -3.06400862E-02
           1  5.57095148E-02
           1  2.90447325E-02
           1 -2.11502910E-02
           1  3.29227783E-02
           1  0.21596979    
           1 -3.86762209E-02
           1  -1.5089879    
           1  0.72055203    
           1  0.10401113    
           1 -0.21390049    
           1  0.57778388    
           1  0.12575078    
           1  5.25593869E-02
           1 -0.12416932    
           1  4.44457233E-02
           1 -9.44118053E-02
           1  5.40610179E-02
           1 -0.36152107    
           1 -0.13419914    
           1 -0.27287993    
           1 -0.24977858    
           1  0.67785257    
           1  0.12474152    
           1  5.72656393E-02
           1  -1.1409123    
           1 -0.36414436    
           1  0.35712004    
           1 -0.69389427    
           1 -0.98331624    
           1  0.33657476    
           1 -9.87401232E-02
           1  0.32982972    
           1 -0.72779030    
           1 -0.84401006    
           1  -1.4647706    
           1  2.00047325E-02
           1  8.76086056E-02
           1  -1.7676178    
           1 -1.31557845E-02
           1  2.23838538E-02
           1 -0.22277412    
           0   0.0000000    
           1  0.44897249    
           1  0.10490400    
           1  8.22601914E-02
           1  0.59835666    
           1 -0.34870669    
           1 -0.17599320    
           1  -1.5544173    
           1  0.10551950    
           1 -0.62175059    
           1 -0.68462139    
           1  0.44780129    
           1  0.18243213    
           1 -0.12424096    
           1 -0.35275501    
           1  0.26286998    
           1  9.86409485E-02
           1 -0.13043453    
           1 -4.04287092E-02
           1 -0.24456473    
           1  0.88775253    
           1   1.1452022    
           1 -0.12388274    
           1 -0.69399875    
           1  -1.4002018    
