     1     1     1     0      13.468066    F    F
     2     1     1     0      13.766450    F    F
     3     1     1     0      14.011375    F    F
     4     1     1     0      14.232681    F    F
     5     1     1     0      14.593893    F    F
     6     1     1     0      14.928576    F    F
     7     1     1     0      15.277318    F    F
     8     1     1     0      15.650315    F    F
     9     1     1     0      15.948533    F    F
    10     1     1     0      16.276173    F    F
    11     1     1     0      16.506139    F    F
    12     1     1     0      16.759295    F    F
    13     1     1     0      17.025619    F    F
    14     1     1     0      17.419334    F    F
    15     1     1     0      17.713816    F    F
    16     1     1     0      18.020852    F    F
    17     1     1     0      18.347248    F    F
    18     1     1     0      18.641860    F    F
    19     1     1     0      19.027203    F    F
    20     1     1     0      19.300990    F    F
    21     1     1     0      19.463559    F    F
    22     1     1     0      19.688095    F    F
    23     1     1     0      19.914019    F    F
    24     1     1     0      20.228469    F    F
    25     1     1     0      20.423201    F    F
    26     2     1     0      13.999457    F    F
    27     2     1     0      14.143497    F    F
    28     2     1     0      14.283960    F    F
    29     2     1     0      14.416384    F    F
    30     2     1     0      14.629034    F    F
    31     2     1     0      14.801499    F    F
    32     2     1     0      15.011146    F    F
    33     2     1     0      15.196622    F    F
    34     2     1     0      15.415152    F    F
    35     2     1     0      15.634800    F    F
    36     2     1     0      15.879995    F    F
    37     2     1     0      16.131101    F    F
    38     2     1     0      16.410484    F    F
    39     2     1     0      16.679191    F    F
    40     2     1     0      16.887417    F    F
    41     2     1     0      17.109199    F    F
    42     2     1     0      17.316623    F    F
    43     2     1     0      17.515019    F    F
    44     2     1     0      17.720301    F    F
    45     2     1     0      17.951975    F    F
    46     2     1     0      18.204576    F    F
    47     2     1     0      18.305676    F    F
    48     2     1     0      18.512695    F    F
    49     2     1     0      18.648634    F    F
    50     2     1     0      18.796174    F    F
    51     2     1     0      18.973966    F    F
    52     2     1     0      19.193653    F    F
    53     2     1     0      19.322074    F    F
    54     2     1     0      14.343110    F    F
    55     2     1     0      14.621399    F    F
    56     2     1     0      14.786076    F    F
    57     2     1     0      14.978015    F    F
    58     2     1     0      15.165024    F    F
    59     2     1     0      15.369954    F    F
    60     2     1     0      15.705024    F    F
    61     2     1     0      15.903365    F    F
    62     2     1     0      16.056321    F    F
    63     2     1     0      16.420099    F    F
    64     2     1     0      16.593299    F    F
    65     2     1     0      16.760517    F    F
    66     2     1     0      17.060731    F    F
    67     2     1     0      17.275758    F    F
    68     2     1     0      17.452934    F    F
    69     2     1     0      17.675321    F    F
    70     2     1     0      11.314655    F    F
    71     2     1     0      11.650465    F    F
    72     2     1     0      11.889569    F    F
    73     2     1     0      12.110310    F    F
    74     2     1     0      12.375666    F    F
    75     2     1     0      12.656482    F    F
    76     2     1     0      12.913322    F    F
    77     2     1     0      13.170981    F    F
    78     2     1     0      13.447468    F    F
    79     2     1     0      13.696290    F    F
    80     2     1     0      13.909546    F    F
    81     2     1     0      14.177863    F    F
    82     2     1     0      14.384327    F    F
    83     2     1     0      14.588179    F    F
    84     2     1     0      14.920614    F    F
    85     2     1     0      15.207308    F    F
    86     2     1     0      15.406920    F    F
    87     2     1     0      15.640707    F    F
    88     2     1     0      15.859904    F    F
    89     2     1     0      16.121666    F    F
    90     2     1     0      16.299675    F    F
    91     2     1     0      16.492034    F    F
    92     2     1     0      16.697236    F    F
    93     2     1     0      16.917779    F    F
    94     2     1     0      17.117238    F    F
    95     2     1     0      17.326650    F    F
    96     2     1     0      17.467398    F    F
    97     3     1     0      15.136613    F    F
    98     3     1     0      15.377744    F    F
    99     3     1     0      15.615502    F    F
   100     3     1     0      15.915342    F    F
   101     3     1     0      16.148625    F    F
   102     3     1     0      16.381406    F    F
   103     3     1     0      16.556898    F    F
   104     3     1     0      16.763844    F    F
   105     3     1     0      16.904512    F    F
   106     3     1     0      17.105744    F    F
   107     3     1     0      17.313754    F    F
   108     3     1     0      17.509022    F    F
   109     3     1     0      17.813138    F    F
   110     3     1     0      18.059443    F    F
   111     3     1     0      18.339692    F    F
   112     3     1     0      18.599706    F    F
   113     3     1     0      18.769932    F    F
   114     3     1     0      19.013925    F    F
   115     3     1     0      19.223956    F    F
   116     3     1     0      19.434372    F    F
   117     3     1     0      19.609520    F    F
   118     3     1     0      19.882100    F    F
   119     3     1     0      20.101398    F    F
   120     3     1     0      20.321557    F    F
   121     3     1     0      20.544950    F    F
   122     3     1     0      20.777639    F    F
   123     3     1     0      21.022678    F    F
   124     3     1     0      21.228116    F    F
   125     3     1     0      21.440163    F    F
   126     3     1     0      21.644588    F    F
   127     3     1     0      21.946036    F    F
   128     3     1     0      22.133893    F    F
   129     3     1     0      22.321793    F    F
   130     3     1     0      22.532294    F    F
   131     3     1     0      22.758581    F    F
   132     3     1     0      22.972247    F    F
   133     3     1     0      23.225707    F    F
   134     3     1     0      23.472878    F    F
   135     3     1     0      23.713508    F    F
   136     3     1     0      24.098616    F    F
   137     3     1     0      24.288217    F    F
   138     3     1     0      24.530501    F    F
   139     3     1     0      24.799037    F    F
   140     3     1     0      25.019966    F    F
   141     3     1     0      25.233803    F    F
   142     3     1     0      25.419755    F    F
   143     3     1     0      25.687698    F    F
   144     3     1     0      26.151145    F    F
   145     3     1     0      26.382527    F    F
   146     3     1     0      26.632265    F    F
   147     3     1     0      26.859785    F    F
   148     3     1     0      27.117118    F    F
   149     3     1     0      27.365926    F    F
   150     3     1     0      27.631012    F    F
   151     3     1     0      27.894990    F    F
   152     3     1     0      28.091220    F    F
   153     3     1     0      28.306453    F    F
   154     3     1     0      28.526973    F    F
   155     3     1     0      28.748321    F    F
   156     3     1     0      -1.000000    F    F
   157     3     1     0      -1.000000    F    F
   158     3     1     0      -1.000000    F    F
   159     3     1     0      -1.000000    F    F
   160     3     1     0      -1.000000    F    F
   161     3     1     0      -1.000000    F    F
   162     3     1     0      -1.000000    F    F
   163     3     1     0      -1.000000    F    F
   164     3     1     0      -1.000000    F    F
   165     3     1     0      -1.000000    F    F
   166     3     1     0      -1.000000    F    F
   167     3     1     0      -1.000000    F    F
   168     3     1     0      -1.000000    F    F
   169     3     1     0      -1.000000    F    F
   170     3     1     0      -1.000000    F    F
   171     3     1     0      -1.000000    F    F
   172     3     1     0      -1.000000    F    F
   173     3     1     0      -1.000000    F    F
   174     3     1     0      -1.000000    F    F
   175     3     1     0      -1.000000    F    F
   176     3     1     0      -1.000000    F    F
   177     3     1     0      -1.000000    F    F
   178     3     1     0      -1.000000    F    F
   179     3     1     0      -1.000000    F    F
   180     3     1     0      -1.000000    F    F
   181     3     1     0      -1.000000    F    F
   182     3     1     0      -1.000000    F    F
   183     3     1     0      -1.000000    F    F
   184     3     1     0      -1.000000    F    F
   185     3     1     0      -1.000000    F    F
   186     3     1     0      12.763643    F    F
   187     3     1     0      12.894531    F    F
   188     3     1     0      13.065345    F    F
   189     3     1     0      13.259715    F    F
   190     3     1     0      13.473653    F    F
   191     3     1     0      13.625630    F    F
   192     3     1     0      13.829826    F    F
   193     3     1     0      14.029215    F    F
   194     3     1     0      14.286046    F    F
   195     3     1     0      14.486665    F    F
   196     3     1     0      14.665116    F    F
   197     3     1     0      14.863901    F    F
   198     3     1     0      15.067701    F    F
   199     3     1     0      15.325828    F    F
   200     3     1     0      15.557652    F    F
   201     3     1     0      15.832911    F    F
   202     3     1     0      16.117829    F    F
   203     3     1     0      16.361308    F    F
   204     3     1     0      16.605254    F    F
   205     3     1     0      16.860090    F    F
   206     3     1     0      14.713894    F    F
   207     3     1     0      14.570262    F    F
   208     3     1     0      14.409636    F    F
   209     3     1     0      14.276691    F    F
   210     3     1     0      14.167351    F    F
   211     3     1     0      14.089878    F    F
   212     3     1     0      13.970992    F    F
   213     3     1     0      13.872968    F    F
   214     3     1     0      13.765698    F    F
   215     3     1     0      13.858810    F    F
   216     3     1     0      13.706803    F    F
   217     3     1     0      13.647346    F    F
   218     3     1     0      13.604972    F    F
   219     3     1     0      13.550911    F    F
   220     3     1     0      13.499521    F    F
   221     3     1     0      13.537220    F    F
   222     3     1     0      13.536902    F    F
   223     3     1     0      13.535528    F    F
   224     3     1     0      13.535966    F    F
   225     3     1     0      13.570162    F    F
   226     3     1     0      13.589836    F    F
   227     3     1     0      13.629213    F    F
   228     3     1     0      13.705704    F    F
   229     3     1     0      13.770642    F    F
   230     3     1     0      13.848288    F    F
   231     3     1     0      13.911471    F    F
   232     3     1     0      13.958753    F    F
   233     3     1     0      13.997367    F    F
   234     3     1     0      14.061750    F    F
   235     3     1     0      14.120505    F    F
   236     3     1     0      14.189369    F    F
   237     3     1     0      14.256057    F    F
   238     3     1     0      14.324016    F    F
   239     3     1     0      14.444948    F    F
   240     3     1     0      14.503068    F    F
   241     3     1     0      14.603218    F    F
   242     3     1     0      14.690455    F    F
   243     3     1     0      14.802128    F    F
   244     3     1     0      14.906766    F    F
   245     3     1     0      15.008284    F    F
   246     3     1     0      15.156073    F    F
   247     3     1     0      15.262045    F    F
   248     3     1     0      15.391291    F    F
   249     3     1     0      15.524770    F    F
   250     3     1     0      15.666608    F    F
   251     3     1     0      15.785689    F    F
   252     3     1     0      15.975680    F    F
   253     3     1     0      16.078019    F    F
   254     3     1     0      16.233886    F    F
   255     3     1     0      16.403048    F    F
   256     3     1     0      16.562720    F    F
